"TIME","Country","Interest_Rate","Cluster"
2006-12-01,"Indonesia",9.71,3
2006-12-01,"Israel",5.172857,1
2006-12-01,"South Africa",8.392609,3
2006-12-01,"Colombia",6.75,3
2006-12-01,"Latvia",4.21,1
2006-12-01,"Euro area",3.6842,4
2006-12-01,"Lithuania",3.724737,1
2006-12-01,"Romania",8.751667,3
2007-01-01,"Australia",6.43,1
2007-01-01,"Austria",3.7519,4
2007-01-01,"Belgium",3.7519,4
2007-01-01,"Canada",4.333636,4
2007-01-01,"Czechia",2.583182,4
2007-01-01,"Denmark",3.918978,4
2007-01-01,"Finland",3.7519,4
2007-01-01,"France",3.7519,4
2007-01-01,"Germany",3.7519,4
2007-01-01,"Greece",3.7519,4
2007-01-01,"Iceland",15.145,3
2007-01-01,"Ireland",3.7519,4
2007-01-01,"Italy",3.7519,4
2007-01-01,"Korea",4.92,1
2007-01-01,"Luxembourg",3.7519,4
2007-01-01,"Mexico",7.67,3
2007-01-01,"Netherlands",3.7519,4
2007-01-01,"New Zealand",7.7,1
2007-01-01,"Norway",3.98,1
2007-01-01,"Poland",4.19,3
2007-01-01,"Portugal",3.7519,4
2007-01-01,"Slovak Republic",4.16,1
2007-01-01,"Spain",3.7519,4
2007-01-01,"Sweden",3.21,4
2007-01-01,"Switzerland",2.076484,4
2007-01-01,"United Kingdom",5.48623,1
2007-01-01,"United States",5.32,4
2007-01-01,"China",2.63,2
2007-01-01,"Estonia",3.9,1
2007-01-01,"Indonesia",9.26,3
2007-01-01,"Israel",4.71087,1
2007-01-01,"South Africa",8.703846,3
2007-01-01,"Colombia",6.81,3
2007-01-01,"Latvia",3.82,1
2007-01-01,"Euro area",3.7519,4
2007-01-01,"Lithuania",3.793636,1
2007-01-01,"Romania",7.93381,3
2007-02-01,"Australia",6.37,1
2007-02-01,"Austria",3.8182,4
2007-02-01,"Belgium",3.8182,4
2007-02-01,"Canada",4.348,4
2007-02-01,"Czechia",2.5895,4
2007-02-01,"Denmark",3.994925,4
2007-02-01,"Finland",3.8182,4
2007-02-01,"France",3.8182,4
2007-02-01,"Germany",3.8182,4
2007-02-01,"Greece",3.8182,4
2007-02-01,"Iceland",15.183,3
2007-02-01,"Ireland",3.8182,4
2007-02-01,"Italy",3.8182,4
2007-02-01,"Korea",4.95,1
2007-02-01,"Luxembourg",3.8182,4
2007-02-01,"Mexico",7.67,3
2007-02-01,"Netherlands",3.8182,4
2007-02-01,"New Zealand",7.75,1
2007-02-01,"Norway",4.2,1
2007-02-01,"Poland",4.22,3
2007-02-01,"Portugal",3.8182,4
2007-02-01,"Slovak Republic",4.33,1
2007-02-01,"Spain",3.8182,4
2007-02-01,"Sweden",3.29,4
2007-02-01,"Switzerland",2.126084,4
2007-02-01,"United Kingdom",5.5657,1
2007-02-01,"United States",5.31,4
2007-02-01,"China",2.82,2
2007-02-01,"Estonia",3.94,1
2007-02-01,"Indonesia",8.83,3
2007-02-01,"Israel",4.599,1
2007-02-01,"South Africa",8.656667,3
2007-02-01,"Colombia",6.8,3
2007-02-01,"Latvia",5.61,1
2007-02-01,"Euro area",3.8182,4
2007-02-01,"Lithuania",3.873684,1
2007-02-01,"Romania",7.9445,3
2007-03-01,"Australia",6.43,1
2007-03-01,"Austria",3.8909,4
2007-03-01,"Belgium",3.8909,4
2007-03-01,"Canada",4.345909,4
2007-03-01,"Czechia",2.564545,4
2007-03-01,"Denmark",4.072577,4
2007-03-01,"Finland",3.8909,4
2007-03-01,"France",3.8909,4
2007-03-01,"Germany",3.8909,4
2007-03-01,"Greece",3.8909,4
2007-03-01,"Iceland",14.287,3
2007-03-01,"Ireland",3.8909,4
2007-03-01,"Italy",3.8909,4
2007-03-01,"Korea",4.94,1
2007-03-01,"Luxembourg",3.8909,4
2007-03-01,"Mexico",7.68,3
2007-03-01,"Netherlands",3.8909,4
2007-03-01,"New Zealand",7.88,1
2007-03-01,"Norway",4.43,1
2007-03-01,"Poland",4.24,3
2007-03-01,"Portugal",3.8909,4
2007-03-01,"Slovak Republic",4.14,1
2007-03-01,"Spain",3.8909,4
2007-03-01,"Sweden",3.26,4
2007-03-01,"Switzerland",2.191262,4
2007-03-01,"United Kingdom",5.54946,1
2007-03-01,"United States",5.3,4
2007-03-01,"China",2.63,2
2007-03-01,"Estonia",4.06,1
2007-03-01,"Indonesia",8.52,3
2007-03-01,"Israel",4.394444,1
2007-03-01,"South Africa",8.281538,3
2007-03-01,"Colombia",7.52,3
2007-03-01,"Latvia",6.3,1
2007-03-01,"Euro area",3.8909,4
2007-03-01,"Lithuania",4.045238,1
2007-03-01,"Romania",8.093182,3
2007-04-01,"Australia",6.48,1
2007-04-01,"Austria",3.9753,4
2007-04-01,"Belgium",3.9753,4
2007-04-01,"Canada",4.35,4
2007-04-01,"Czechia",2.5995,4
2007-04-01,"Denmark",4.161752,4
2007-04-01,"Finland",3.9753,4
2007-04-01,"France",3.9753,4
2007-04-01,"Germany",3.9753,4
2007-04-01,"Greece",3.9753,4
2007-04-01,"Iceland",13.933,3
2007-04-01,"Ireland",3.9753,4
2007-04-01,"Italy",3.9753,4
2007-04-01,"Korea",4.95,1
2007-04-01,"Luxembourg",3.9753,4
2007-04-01,"Mexico",7.61,3
2007-04-01,"Netherlands",3.9753,4
2007-04-01,"New Zealand",7.98,1
2007-04-01,"Norway",4.54,1
2007-04-01,"Poland",4.4,3
2007-04-01,"Portugal",3.9753,4
2007-04-01,"Slovak Republic",3.64,1
2007-04-01,"Spain",3.9753,4
2007-04-01,"Sweden",3.34,4
2007-04-01,"Switzerland",2.249416,4
2007-04-01,"United Kingdom",5.64899,1
2007-04-01,"United States",5.31,4
2007-04-01,"China",3.91,2
2007-04-01,"Estonia",4.42,1
2007-04-01,"Indonesia",8.3,3
2007-04-01,"Israel",4.1,1
2007-04-01,"South Africa",8.28,3
2007-04-01,"Colombia",7.45,3
2007-04-01,"Latvia",9.32,1
2007-04-01,"Euro area",3.9753,4
2007-04-01,"Lithuania",4.413333,1
2007-04-01,"Romania",7.8805,3
2007-05-01,"Australia",6.37,1
2007-05-01,"Austria",4.0714,4
2007-05-01,"Belgium",4.0714,4
2007-05-01,"Canada",4.368636,4
2007-05-01,"Czechia",2.766191,4
2007-05-01,"Denmark",4.282243,4
2007-05-01,"Finland",4.0714,4
2007-05-01,"France",4.0714,4
2007-05-01,"Germany",4.0714,4
2007-05-01,"Greece",4.0714,4
2007-05-01,"Iceland",13.949,3
2007-05-01,"Ireland",4.0714,4
2007-05-01,"Italy",4.0714,4
2007-05-01,"Korea",5.04,1
2007-05-01,"Luxembourg",4.0714,4
2007-05-01,"Mexico",7.83,3
2007-05-01,"Netherlands",4.0714,4
2007-05-01,"New Zealand",8.09,1
2007-05-01,"Norway",4.6,1
2007-05-01,"Poland",4.44,3
2007-05-01,"Portugal",4.0714,4
2007-05-01,"Slovak Republic",3.76,1
2007-05-01,"Spain",4.0714,4
2007-05-01,"Sweden",3.4,4
2007-05-01,"Switzerland",2.372672,4
2007-05-01,"United Kingdom",5.76742,1
2007-05-01,"United States",5.31,4
2007-05-01,"China",3.58,2
2007-05-01,"Estonia",4.69,1
2007-05-01,"Indonesia",8.06,3
2007-05-01,"Israel",3.812381,1
2007-05-01,"South Africa",8.495384,3
2007-05-01,"Colombia",7.61,3
2007-05-01,"Latvia",9.99,1
2007-05-01,"Euro area",4.0714,4
2007-05-01,"Lithuania",4.892727,1
2007-05-01,"Romania",8.328636,3
2007-06-01,"Australia",6.42,1
2007-06-01,"Austria",4.1478,4
2007-06-01,"Belgium",4.1478,4
2007-06-01,"Canada",4.529524,4
2007-06-01,"Czechia",2.927619,4
2007-06-01,"Denmark",4.371905,4
2007-06-01,"Finland",4.1478,4
2007-06-01,"France",4.1478,4
2007-06-01,"Germany",4.1478,4
2007-06-01,"Greece",4.1478,4
2007-06-01,"Iceland",13.887,3
2007-06-01,"Ireland",4.1478,4
2007-06-01,"Italy",4.1478,4
2007-06-01,"Korea",5.03,1
2007-06-01,"Luxembourg",4.1478,4
2007-06-01,"Mexico",7.82,3
2007-06-01,"Netherlands",4.1478,4
2007-06-01,"New Zealand",8.32,1
2007-06-01,"Norway",4.75,1
2007-06-01,"Poland",4.445,3
2007-06-01,"Portugal",4.1478,4
2007-06-01,"Slovak Republic",3.96,1
2007-06-01,"Spain",4.1478,4
2007-06-01,"Sweden",3.45,4
2007-06-01,"Switzerland",2.603583,4
2007-06-01,"United Kingdom",5.88018,1
2007-06-01,"United States",5.33,4
2007-06-01,"China",3.14,2
2007-06-01,"Estonia",4.74,1
2007-06-01,"Indonesia",7.87,3
2007-06-01,"Israel",3.83,1
2007-06-01,"South Africa",9.0164,3
2007-06-01,"Colombia",8.02,3
2007-06-01,"Latvia",8.09,1
2007-06-01,"Euro area",4.1478,4
2007-06-01,"Lithuania",4.9105,1
2007-06-01,"Romania",7.626191,3
2007-07-01,"Australia",6.47,1
2007-07-01,"Austria",4.2162,4
2007-07-01,"Belgium",4.2162,4
2007-07-01,"Canada",4.68,4
2007-07-01,"Czechia",3.071,4
2007-07-01,"Denmark",4.415759,4
2007-07-01,"Finland",4.2162,4
2007-07-01,"France",4.2162,4
2007-07-01,"Germany",4.2162,4
2007-07-01,"Greece",4.2162,4
2007-07-01,"Iceland",14.125,3
2007-07-01,"Ireland",4.2162,4
2007-07-01,"Italy",4.2162,4
2007-07-01,"Korea",5.05,1
2007-07-01,"Luxembourg",4.2162,4
2007-07-01,"Mexico",7.78,3
2007-07-01,"Netherlands",4.2162,4
2007-07-01,"New Zealand",8.44,1
2007-07-01,"Norway",4.89,1
2007-07-01,"Poland",4.81,3
2007-07-01,"Portugal",4.2162,4
2007-07-01,"Slovak Republic",4.06,1
2007-07-01,"Spain",4.2162,4
2007-07-01,"Sweden",3.53,4
2007-07-01,"Switzerland",2.569857,4
2007-07-01,"United Kingdom",6.02396,1
2007-07-01,"United States",5.32,4
2007-07-01,"China",3.14,2
2007-07-01,"Estonia",4.73,1
2007-07-01,"Indonesia",7.69,3
2007-07-01,"Israel",3.833182,1
2007-07-01,"South Africa",9.028461,3
2007-07-01,"Colombia",8.29,3
2007-07-01,"Latvia",6.66,1
2007-07-01,"Euro area",4.2162,4
2007-07-01,"Lithuania",4.97381,1
2007-07-01,"Romania",7.375454,3
2007-08-01,"Australia",6.75,1
2007-08-01,"Austria",4.5436,4
2007-08-01,"Belgium",4.5436,4
2007-08-01,"Canada",4.947273,4
2007-08-01,"Czechia",3.280435,4
2007-08-01,"Denmark",4.660509,4
2007-08-01,"Finland",4.5436,4
2007-08-01,"France",4.5436,4
2007-08-01,"Germany",4.5436,4
2007-08-01,"Greece",4.5436,4
2007-08-01,"Iceland",14.25,3
2007-08-01,"Ireland",4.5436,4
2007-08-01,"Italy",4.5436,4
2007-08-01,"Korea",5.21,1
2007-08-01,"Luxembourg",4.5436,4
2007-08-01,"Mexico",7.79,3
2007-08-01,"Netherlands",4.5436,4
2007-08-01,"New Zealand",8.72,1
2007-08-01,"Norway",5.18,1
2007-08-01,"Poland",5.03,3
2007-08-01,"Portugal",4.5436,4
2007-08-01,"Slovak Republic",4.07,1
2007-08-01,"Spain",4.5436,4
2007-08-01,"Sweden",3.58,4
2007-08-01,"Switzerland",2.617643,4
2007-08-01,"United Kingdom",6.41946,1
2007-08-01,"United States",5.49,4
2007-08-01,"China",3.2,2
2007-08-01,"Estonia",4.94,1
2007-08-01,"Indonesia",7.51,3
2007-08-01,"Israel",4.388421,1
2007-08-01,"South Africa",9.127692,3
2007-08-01,"Colombia",8.54,3
2007-08-01,"Latvia",7.99,1
2007-08-01,"Euro area",4.5436,4
2007-08-01,"Lithuania",5.248636,1
2007-08-01,"Romania",7.132609,3
2007-09-01,"Australia",6.94,1
2007-09-01,"Austria",4.7417,4
2007-09-01,"Belgium",4.7417,4
2007-09-01,"Canada",5.119473,4
2007-09-01,"Czechia",3.464211,4
2007-09-01,"Denmark",4.84933,4
2007-09-01,"Finland",4.7417,4
2007-09-01,"France",4.7417,4
2007-09-01,"Germany",4.7417,4
2007-09-01,"Greece",4.7417,4
2007-09-01,"Iceland",14.246,3
2007-09-01,"Ireland",4.7417,4
2007-09-01,"Italy",4.7417,4
2007-09-01,"Korea",5.34,1
2007-09-01,"Luxembourg",4.7417,4
2007-09-01,"Mexico",7.77,3
2007-09-01,"Netherlands",4.7417,4
2007-09-01,"New Zealand",8.81,1
2007-09-01,"Norway",5.51,1
2007-09-01,"Poland",5.01,3
2007-09-01,"Portugal",4.7417,4
2007-09-01,"Slovak Republic",4.05,1
2007-09-01,"Spain",4.7417,4
2007-09-01,"Sweden",3.62,4
2007-09-01,"Switzerland",2.427135,4
2007-09-01,"United Kingdom",6.64694,1
2007-09-01,"United States",5.46,4
2007-09-01,"China",3.64,2
2007-09-01,"Estonia",5.21,1
2007-09-01,"Indonesia",7.44,3
2007-09-01,"Israel",4.33,1
2007-09-01,"South Africa",9.312917,3
2007-09-01,"Colombia",8.89,3
2007-09-01,"Latvia",11.06,1
2007-09-01,"Euro area",4.7417,4
2007-09-01,"Lithuania",5.591,1
2007-09-01,"Romania",7.281,3
2007-10-01,"Australia",6.91,1
2007-10-01,"Austria",4.6874,4
2007-10-01,"Belgium",4.6874,4
2007-10-01,"Canada",4.915,4
2007-10-01,"Czechia",3.545217,4
2007-10-01,"Denmark",4.835569,4
2007-10-01,"Finland",4.6874,4
2007-10-01,"France",4.6874,4
2007-10-01,"Germany",4.6874,4
2007-10-01,"Greece",4.6874,4
2007-10-01,"Iceland",13.947,3
2007-10-01,"Ireland",4.6874,4
2007-10-01,"Italy",4.6874,4
2007-10-01,"Korea",5.34,1
2007-10-01,"Luxembourg",4.6874,4
2007-10-01,"Mexico",7.78,3
2007-10-01,"Netherlands",4.6874,4
2007-10-01,"New Zealand",8.68,1
2007-10-01,"Norway",5.67,1
2007-10-01,"Poland",5.21,3
2007-10-01,"Portugal",4.6874,4
2007-10-01,"Slovak Republic",4.04,1
2007-10-01,"Spain",4.6874,4
2007-10-01,"Sweden",3.81,4
2007-10-01,"Switzerland",2.359806,4
2007-10-01,"United Kingdom",6.27014,1
2007-10-01,"United States",5.08,4
2007-10-01,"China",3.88,2
2007-10-01,"Estonia",5.22,1
2007-10-01,"Indonesia",7.41,3
2007-10-01,"Israel",4.233333,1
2007-10-01,"South Africa",9.768148,3
2007-10-01,"Colombia",8.59,3
2007-10-01,"Latvia",12.75,1
2007-10-01,"Euro area",4.6874,4
2007-10-01,"Lithuania",5.926522,1
2007-10-01,"Romania",7.695652,3
2007-11-01,"Australia",7.15,1
2007-11-01,"Austria",4.6385,4
2007-11-01,"Belgium",4.6385,4
2007-11-01,"Canada",4.767619,4
2007-11-01,"Czechia",3.729091,4
2007-11-01,"Denmark",4.818405,4
2007-11-01,"Finland",4.6385,4
2007-11-01,"France",4.6385,4
2007-11-01,"Germany",4.6385,4
2007-11-01,"Greece",4.6385,4
2007-11-01,"Iceland",14.254,3
2007-11-01,"Ireland",4.6385,4
2007-11-01,"Italy",4.6385,4
2007-11-01,"Korea",5.43,1
2007-11-01,"Luxembourg",4.6385,4
2007-11-01,"Mexico",8.01,3
2007-11-01,"Netherlands",4.6385,4
2007-11-01,"New Zealand",8.73,1
2007-11-01,"Norway",5.78,1
2007-11-01,"Poland",5.56,3
2007-11-01,"Portugal",4.6385,4
2007-11-01,"Slovak Republic",4.07,1
2007-11-01,"Spain",4.6385,4
2007-11-01,"Sweden",4.02,4
2007-11-01,"Switzerland",2.319167,4
2007-11-01,"United Kingdom",6.40858,1
2007-11-01,"United States",4.97,4
2007-11-01,"China",5.02,2
2007-11-01,"Estonia",5.36,1
2007-11-01,"Indonesia",7.4,3
2007-11-01,"Israel",4.315556,1
2007-11-01,"South Africa",10.21808,3
2007-11-01,"Colombia",8.67,3
2007-11-01,"Latvia",11.69,1
2007-11-01,"Euro area",4.6385,4
2007-11-01,"Lithuania",6.502381,1
2007-11-01,"Romania",8.040909,3
2007-12-01,"Australia",7.29,1
2007-12-01,"Austria",4.8484,4
2007-12-01,"Belgium",4.8484,4
2007-12-01,"Canada",4.796316,4
2007-12-01,"Czechia",4.052222,4
2007-12-01,"Denmark",4.917867,4
2007-12-01,"Finland",4.8484,4
2007-12-01,"France",4.8484,4
2007-12-01,"Germany",4.8484,4
2007-12-01,"Greece",4.8484,4
2007-12-01,"Iceland",14.282,3
2007-12-01,"Ireland",4.8484,4
2007-12-01,"Italy",4.8484,4
2007-12-01,"Korea",5.73,1
2007-12-01,"Luxembourg",4.8484,4
2007-12-01,"Mexico",8,3
2007-12-01,"Netherlands",4.8484,4
2007-12-01,"New Zealand",8.9,1
2007-12-01,"Norway",5.96,1
2007-12-01,"Poland",5.68,3
2007-12-01,"Portugal",4.8484,4
2007-12-01,"Slovak Republic",4.02,1
2007-12-01,"Spain",4.8484,4
2007-12-01,"Sweden",4.12,4
2007-12-01,"Switzerland",2.312795,4
2007-12-01,"United Kingdom",6.35943,1
2007-12-01,"United States",5.02,4
2007-12-01,"China",4.55,2
2007-12-01,"Estonia",7.23,1
2007-12-01,"Indonesia",7.42,3
2007-12-01,"Israel",4.517273,1
2007-12-01,"South Africa",10.47522,3
2007-12-01,"Colombia",8.98,3
2007-12-01,"Latvia",10.78,1
2007-12-01,"Euro area",4.8484,4
2007-12-01,"Lithuania",7.067369,1
2007-12-01,"Romania",8.270555,3
2008-01-01,"Australia",7.18,1
2008-01-01,"Austria",4.4815,4
2008-01-01,"Belgium",4.4815,4
2008-01-01,"Canada",4.246364,4
2008-01-01,"Czechia",3.955455,4
2008-01-01,"Denmark",4.725652,4
2008-01-01,"Finland",4.4815,4
2008-01-01,"France",4.4815,4
2008-01-01,"Germany",4.4815,4
2008-01-01,"Greece",4.4815,4
2008-01-01,"Iceland",14.059,3
2008-01-01,"Ireland",4.4815,4
2008-01-01,"Italy",4.4815,4
2008-01-01,"Korea",5.81,1
2008-01-01,"Luxembourg",4.4815,4
2008-01-01,"Mexico",7.99,3
2008-01-01,"Netherlands",4.4815,4
2008-01-01,"New Zealand",8.75,1
2008-01-01,"Norway",5.79,1
2008-01-01,"Poland",5.65,3
2008-01-01,"Portugal",4.4815,4
2008-01-01,"Slovak Republic",4.03,1
2008-01-01,"Spain",4.4815,4
2008-01-01,"Sweden",4.11,4
2008-01-01,"Switzerland",2.286765,4
2008-01-01,"United Kingdom",5.65965,1
2008-01-01,"United States",3.84,4
2008-01-01,"China",4.27,2
2008-01-01,"Estonia",7.03,1
2008-01-01,"Indonesia",8.043425,3
2008-01-01,"Israel",4.360435,1
2008-01-01,"South Africa",10.47385,3
2008-01-01,"Colombia",9.12,3
2008-01-01,"Latvia",9.01,1
2008-01-01,"Euro area",4.4815,4
2008-01-01,"Lithuania",5.689091,1
2008-01-01,"Romania",8.811429,3
2008-02-01,"Australia",7.69,1
2008-02-01,"Austria",4.3621,4
2008-02-01,"Belgium",4.3621,4
2008-02-01,"Canada",3.82,4
2008-02-01,"Czechia",3.938095,4
2008-02-01,"Denmark",4.614767,4
2008-02-01,"Finland",4.3621,4
2008-02-01,"France",4.3621,4
2008-02-01,"Germany",4.3621,4
2008-02-01,"Greece",4.3621,4
2008-02-01,"Iceland",13.717,3
2008-02-01,"Ireland",4.3621,4
2008-02-01,"Italy",4.3621,4
2008-02-01,"Korea",5.28,1
2008-02-01,"Luxembourg",4.3621,4
2008-02-01,"Mexico",7.93,3
2008-02-01,"Netherlands",4.3621,4
2008-02-01,"New Zealand",8.82,1
2008-02-01,"Norway",5.91,1
2008-02-01,"Poland",5.94,3
2008-02-01,"Portugal",4.3621,4
2008-02-01,"Slovak Republic",3.98,1
2008-02-01,"Spain",4.3621,4
2008-02-01,"Sweden",4.21,4
2008-02-01,"Switzerland",2.42776,4
2008-02-01,"United Kingdom",5.64202,1
2008-02-01,"United States",3.06,4
2008-02-01,"China",4.26,2
2008-02-01,"Estonia",6.62,1
2008-02-01,"Indonesia",8.055278,3
2008-02-01,"Israel",4.111765,1
2008-02-01,"South Africa",10.3192,3
2008-02-01,"Colombia",9.3,3
2008-02-01,"Latvia",7.52,1
2008-02-01,"Euro area",4.3621,4
2008-02-01,"Lithuania",4.9005,1
2008-02-01,"Romania",10.13571,3
2008-03-01,"Australia",7.9,1
2008-03-01,"Austria",4.5964,4
2008-03-01,"Belgium",4.5964,4
2008-03-01,"Canada",3.583,4
2008-03-01,"Czechia",4.0425,4
2008-03-01,"Denmark",4.809205,4
2008-03-01,"Finland",4.5964,4
2008-03-01,"France",4.5964,4
2008-03-01,"Germany",4.5964,4
2008-03-01,"Greece",4.5964,4
2008-03-01,"Iceland",14.272,3
2008-03-01,"Ireland",4.5964,4
2008-03-01,"Italy",4.5964,4
2008-03-01,"Korea",5.25,1
2008-03-01,"Luxembourg",4.5964,4
2008-03-01,"Mexico",7.94,3
2008-03-01,"Netherlands",4.5964,4
2008-03-01,"New Zealand",8.91,1
2008-03-01,"Norway",6.18,1
2008-03-01,"Poland",6.15,3
2008-03-01,"Portugal",4.5964,4
2008-03-01,"Slovak Republic",4,1
2008-03-01,"Spain",4.5964,4
2008-03-01,"Sweden",4.24,4
2008-03-01,"Switzerland",2.240143,4
2008-03-01,"United Kingdom",5.89929,1
2008-03-01,"United States",2.79,4
2008-03-01,"China",4.39,2
2008-03-01,"Estonia",6.35,1
2008-03-01,"Indonesia",8.103703,3
2008-03-01,"Israel",3.362273,1
2008-03-01,"South Africa",10.1825,3
2008-03-01,"Colombia",9.59,3
2008-03-01,"Latvia",6.49,1
2008-03-01,"Euro area",4.5964,4
2008-03-01,"Lithuania",4.820556,1
2008-03-01,"Romania",10.82952,3
2008-04-01,"Australia",7.84,1
2008-04-01,"Austria",4.7835,4
2008-04-01,"Belgium",4.7835,4
2008-04-01,"Canada",3.457,4
2008-04-01,"Czechia",4.107727,4
2008-04-01,"Denmark",4.995682,4
2008-04-01,"Finland",4.7835,4
2008-04-01,"France",4.7835,4
2008-04-01,"Germany",4.7835,4
2008-04-01,"Greece",4.7835,4
2008-04-01,"Iceland",15.6,3
2008-04-01,"Ireland",4.7835,4
2008-04-01,"Italy",4.7835,4
2008-04-01,"Korea",5.38,1
2008-04-01,"Luxembourg",4.7835,4
2008-04-01,"Mexico",7.96,3
2008-04-01,"Netherlands",4.7835,4
2008-04-01,"New Zealand",8.87,1
2008-04-01,"Norway",6.3,1
2008-04-01,"Poland",6.34,3
2008-04-01,"Portugal",4.7835,4
2008-04-01,"Slovak Republic",4,1
2008-04-01,"Spain",4.7835,4
2008-04-01,"Sweden",4.14,4
2008-04-01,"Switzerland",2.076832,4
2008-04-01,"United Kingdom",5.91881,1
2008-04-01,"United States",2.85,4
2008-04-01,"China",4.51,2
2008-04-01,"Estonia",6.33,1
2008-04-01,"Indonesia",8.14678,3
2008-04-01,"Israel",3.009524,1
2008-04-01,"South Africa",10.2656,3
2008-04-01,"Colombia",9.79,3
2008-04-01,"Latvia",5.96,1
2008-04-01,"Euro area",4.7835,4
2008-04-01,"Lithuania",5.051363,1
2008-04-01,"Romania",11.93429,3
2008-05-01,"Australia",7.75,1
2008-05-01,"Austria",4.8574,4
2008-05-01,"Belgium",4.8574,4
2008-05-01,"Canada",3.1505,4
2008-05-01,"Czechia",4.1445,4
2008-05-01,"Denmark",5.143245,4
2008-05-01,"Finland",4.8574,4
2008-05-01,"France",4.8574,4
2008-05-01,"Germany",4.8574,4
2008-05-01,"Greece",4.8574,4
2008-05-01,"Iceland",15.88,3
2008-05-01,"Ireland",4.8574,4
2008-05-01,"Italy",4.8574,4
2008-05-01,"Korea",5.36,1
2008-05-01,"Luxembourg",4.8574,4
2008-05-01,"Mexico",7.96,3
2008-05-01,"Netherlands",4.8574,4
2008-05-01,"New Zealand",8.71,1
2008-05-01,"Norway",6.48,1
2008-05-01,"Poland",6.48,3
2008-05-01,"Portugal",4.8574,4
2008-05-01,"Slovak Republic",4.05,1
2008-05-01,"Spain",4.8574,4
2008-05-01,"Sweden",4.11,4
2008-05-01,"Switzerland",2.034167,4
2008-05-01,"United Kingdom",5.82639,1
2008-05-01,"United States",2.66,4
2008-05-01,"China",4.38,2
2008-05-01,"Estonia",6.39,1
2008-05-01,"Indonesia",8.420811,3
2008-05-01,"Israel",3.48375,1
2008-05-01,"South Africa",10.6032,3
2008-05-01,"Colombia",9.59,3
2008-05-01,"Latvia",5.74,1
2008-05-01,"Euro area",4.8574,4
2008-05-01,"Lithuania",5.171,1
2008-05-01,"Romania",11.12095,3
2008-06-01,"Australia",7.81,1
2008-06-01,"Austria",4.9405,4
2008-06-01,"Belgium",4.9405,4
2008-06-01,"Canada",3.177647,4
2008-06-01,"Czechia",4.209048,4
2008-06-01,"Denmark",5.324524,4
2008-06-01,"Finland",4.9405,4
2008-06-01,"France",4.9405,4
2008-06-01,"Germany",4.9405,4
2008-06-01,"Greece",4.9405,4
2008-06-01,"Iceland",15.95,3
2008-06-01,"Ireland",4.9405,4
2008-06-01,"Italy",4.9405,4
2008-06-01,"Korea",5.36,1
2008-06-01,"Luxembourg",4.9405,4
2008-06-01,"Mexico",8.1,3
2008-06-01,"Netherlands",4.9405,4
2008-06-01,"New Zealand",8.68,1
2008-06-01,"Norway",6.41,1
2008-06-01,"Poland",6.65,3
2008-06-01,"Portugal",4.9405,4
2008-06-01,"Slovak Republic",4.06,1
2008-06-01,"Spain",4.9405,4
2008-06-01,"Sweden",4.17,4
2008-06-01,"Switzerland",2.141924,4
2008-06-01,"United Kingdom",5.92944,1
2008-06-01,"United States",2.76,4
2008-06-01,"China",4.2,2
2008-06-01,"Estonia",6.41,1
2008-06-01,"Indonesia",9.139763,3
2008-06-01,"Israel",3.659474,1
2008-06-01,"South Africa",11.41958,3
2008-06-01,"Colombia",9.75,3
2008-06-01,"Latvia",6.15,1
2008-06-01,"Euro area",4.9405,4
2008-06-01,"Lithuania",5.454,1
2008-06-01,"Romania",11.53667,3
2008-07-01,"Australia",7.75,1
2008-07-01,"Austria",4.961,4
2008-07-01,"Belgium",4.961,4
2008-07-01,"Canada",3.267,4
2008-07-01,"Czechia",4.110435,4
2008-07-01,"Denmark",5.378909,4
2008-07-01,"Finland",4.961,4
2008-07-01,"France",4.961,4
2008-07-01,"Germany",4.961,4
2008-07-01,"Greece",4.961,4
2008-07-01,"Iceland",16.058,3
2008-07-01,"Ireland",4.961,4
2008-07-01,"Italy",4.961,4
2008-07-01,"Korea",5.52,1
2008-07-01,"Luxembourg",4.961,4
2008-07-01,"Mexico",8.49,3
2008-07-01,"Netherlands",4.961,4
2008-07-01,"New Zealand",8.46,1
2008-07-01,"Norway",6.46,1
2008-07-01,"Poland",6.56,3
2008-07-01,"Portugal",4.961,4
2008-07-01,"Slovak Republic",4.04,1
2008-07-01,"Spain",4.961,4
2008-07-01,"Sweden",4.34,4
2008-07-01,"Switzerland",2.1639,4
2008-07-01,"United Kingdom",5.8322,1
2008-07-01,"United States",2.79,4
2008-07-01,"China",4.47,2
2008-07-01,"Estonia",6.37,1
2008-07-01,"Indonesia",9.648686,3
2008-07-01,"Israel",3.783182,1
2008-07-01,"South Africa",11.37778,3
2008-07-01,"Colombia",9.61,3
2008-07-01,"Latvia",6.23,1
2008-07-01,"Euro area",4.961,4
2008-07-01,"Lithuania",5.768182,1
2008-07-01,"Romania",11.66,3
2008-08-01,"Australia",7.31,1
2008-08-01,"Austria",4.9652,4
2008-08-01,"Belgium",4.9652,4
2008-08-01,"Canada",3.23,4
2008-08-01,"Czechia",3.8105,4
2008-08-01,"Denmark",5.383338,4
2008-08-01,"Finland",4.9652,4
2008-08-01,"France",4.9652,4
2008-08-01,"Germany",4.9652,4
2008-08-01,"Greece",4.9652,4
2008-08-01,"Iceland",16.1,3
2008-08-01,"Ireland",4.9652,4
2008-08-01,"Italy",4.9652,4
